name,price,rating,address,img-src
Inn at Depot Hill,340,10,"250 Monterey Avenue, Capitola, Capitola (CA), United States, 95010",//pix8.agoda.net/hotelImages/4866133/0/e321709644cef1ef6ffec8302b9f4a75.jpg?ca=9&ce=1&s=1024x768
The Inn at Pasatiempo,239,8.4,"555 Highway 17, Pasatiempo, Santa Cruz (CA), United States, CA 95060",//pix8.agoda.net/hotelImages/924/92496/92496_1208200748007260207.jpg?ca=0&ce=1&s=1024x768
Howard Johnson by Wyndham Santa Cruz Beach Boardwalk,136,7.3,"130 West Cliff Drive, Santa Cruz City Center, Santa Cruz (CA), United States, 95060",//pix8.agoda.net/hotelImages/5082794/0/8b2ebf56889cabee1dc719385c60869e.jpg?ca=9&ce=1&s=1024x768
Capitola Venetian Hotel,340,8.5,"1500 Wharf Road, Capitola, Capitola (CA), United States, CA 95010",//q-xx.bstatic.com/xdata/images/hotel/840x460/89053925.jpg?k=469f1e6ce807254986bc61d9466203365f3600549227fcfba27346ff6abd8ec9&o=
Hampton Inn Santa Cruz,229,8.2,"1505 Ocean Street, Santa Cruz City Center, Santa Cruz (CA), United States, 95060",//pix8.agoda.net/hotelImages/4125730/0/9dc6a283fd26264e38e30c5aa4f47248.jpg?ca=0&ce=1&s=1024x768
The Islander Motel,135,8.1,"522 Ocean Street, Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//pix8.agoda.net/hotelImages/177/177148/177148_1112120718004967414.jpg?ca=0&ce=1&s=1024x768
Continental Inn,159,7.7,"414 Ocean Street , Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//q-xx.bstatic.com/xdata/images/hotel/840x460/33284448.jpg?k=7e758222a2d2e6fb58f5af98361a363a9f30dd02db0a16e2f86397fcca1f44a9&o=
Best Western PLUS All Suites Inn,229,7.7,"500 Ocean Street, Santa Cruz City Center, Santa Cruz (CA), United States, 95060-6602",//pix8.agoda.net/hotelImages/92232/0/9b2203f12887dd2aff945f39d0cc1120.jpg?ca=7&ce=1&s=1024x768
La Quinta Inn & Suites by Wyndham Santa Cruz,331,6.8,"550 2nd Street, Santa Cruz City Center, Santa Cruz (CA), United States, 95060",//pix8.agoda.net/hotelImages/30542225/-1/92b1a76232706f6f5b403d0463e38815.png?ca=26&ce=0&s=1024x768
Capri Motel Santa Cruz Beach Boardwalk,84,6.8,"337 Riverside Avenue, Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//pix8.agoda.net/hotelImages/202/202977/202977_1212061652009078398.jpg?ca=0&ce=1&s=1024x768
Riverside Inn & Suites,160,7.5,"505 Riverside Ave, Santa Cruz City Center, Santa Cruz (CA), United States, 95060",//pix8.agoda.net/hotelImages/4881976/0/2699cf8020cf18a52376cd3abebe5026.jpg?ca=9&ce=1&s=1024x768
Hotel Solares,175,6.7,"Santa Cruz City Center, Santa Cruz (CA), United States",//pix8.agoda.net/hotelImages/175/175108/175108_17081015030055304225.jpg?ca=6&ce=1&s=1024x768
Casablanca Inn on The Beach,389,8.1,"101 Main Street, Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//q-xx.bstatic.com/xdata/images/hotel/840x460/285861561.jpg?k=0402dc82557977ec256f8f1a463faabee9d4ce428a726048a0441687d2721277&o=
Capitola Hotel,339,9,"210 Esplanade, Capitola, Capitola (CA), United States, CA 95010",//q-xx.bstatic.com/xdata/images/hotel/840x460/258253733.jpg?k=f35fde31f1d732b6c0a7edec640cfff9a1ab75e9deab39c34cb86025b2066b25&o=
Torch Lite Inn at the Beach Boardwalk,199,7.4,"500 Riverside Avenue, Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//pix8.agoda.net/hotelImages/925/92583/92583_1201162334005853609.jpg?ca=0&ce=1&s=1024x768
National 9 Motel,89,9.3,"130 Plymouth Street, Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//pix8.agoda.net/hotelImages/105/105388/105388_1212061406009067358.jpg?ca=0&ce=1&s=1024x768
Dream Inn Santa Cruz,599,8.8,"175 W Cliff Dr, Santa Cruz City Center, Santa Cruz (CA), United States, 95060",//pix8.agoda.net/hotelImages/7455101/0/4abb17f2f823523d56013ec02ff30415.jpg?ca=8&ce=1&s=1024x768
Carousel Beach Inn,129,8.5,"110 Riverside Avenue , Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//pix8.agoda.net/hotelImages/402/402232/402232_13020122580010293224.jpg?ca=0&ce=1&s=1024x768
"West Cliff Inn, A Four Sisters Inn",410,9.3,"174 W Cliff Drive, Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//pix8.agoda.net/hotelImages/159/159045/159045_1207311143007005748.jpg?ca=0&ce=1&s=1024x768
Four Points by Sheraton Santa Cruz Scotts Valley,180,9.8,"5030 Scotts Valley Drive, Scotts Valley, Scotts Valley (CA), United States, 95066",//pix8.agoda.net/hotelImages/4974038/0/14778bc1c3ad9ba55774830e385b42c3.jpg?ca=7&ce=1&s=1024x768
Monarch Cove Inn,250,9,"620 El Salto Drive, Capitola, Capitola (CA), United States, CA 95010",//q-xx.bstatic.com/xdata/images/hotel/840x460/41492594.jpg?k=0f395a0be092d1b825157eeaed94d2c7688a39a6fdde52a989d9ac59d69b4472&o=
The Babbling Brook Inn,261,8.3,"1025 Laurel Street, Santa Cruz City Center, Santa Cruz (CA), United States, 95060",//pix8.agoda.net/hotelImages/2454167/-1/58c4339366680c39a07980ac394da906.jpg?ca=0&ce=1&s=1024x768
Ocean Pacific Lodge,209,8.6,"301 Pacific Avenue, Santa Cruz City Center, Santa Cruz (CA), United States, 95060",//pix8.agoda.net/hotelImages/2464604/-1/4be7ebcc7af05556f205ef70a945e86f.jpg?ca=0&ce=1&s=1024x768
Seaway Inn,279,9,"176 West Cliff Drive, Santa Cruz City Center, Santa Cruz (CA), United States, CA 95060",//pix8.agoda.net/hotelImages/354/354935/354935_1212151521009548943.jpg?ca=0&ce=1&s=1024x768
